,index,original_smiles,output_smiles,energy,molecular_dipole_norm,molecular_polarizability_mean,homo_lumo_gap,zero_point_energy,atomization_energy,xyz
374,10,[C:1](=[O:2])([C:3]([C:4]([N@+:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]1([C:8]([H:18])([H:19])[H:20])[H:17])([H:12])[H:13])([H:10])[H:11])[H:9],[C:1](=[O:2])([C:3]([C:4]([N@+:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]1([C:8]([H:18])([H:19])[H:20])[H:17])([H:12])[H:13])([H:10])[H:11])[H:9],-25.500216587478054,1.0479325083641462,-47.182831827908636,0.13727140360346796,108.40045100712403,3.612760505438132,"[[1, 2.4544705956727637, -0.03559561977906556, 0.0820064666145287], [2, 2.0140598202451216, -1.0638514249207862, 0.5310888828888655], [3, 1.5937855080719459, 1.0971007954080287, -0.40763152195318425], [4, 0.1643859772263164, 1.055890044957317, 0.14452805855616388], [5, -0.41717356483386697, -0.2780548136259017, -0.030543098558539126], [14, 0.3102631492807766, -0.9595995210161541, 0.2896356891532399], [6, -1.244939205871861, -0.6394037252697552, -1.1743646341856215], [15, -1.4745623588346535, 0.1663842140997195, -1.8593778639443543], [16, -1.026529105384162, -1.5828365664982702, -1.6546610494954817], [7, -1.8372451970725647, -0.5994376704548589, 0.17917033157450446], [8, -2.789462452435566, 0.47826058804387184, 0.6043426850951613], [18, -3.8052301180180854, 0.1046062106025301, 0.498282086577026], [19, -2.6992136746454, 1.3768212826408224, 0.0015321067960339296], [20, -2.6395017749410274, 0.7330533713142635, 1.6512070726523516], [17, -1.988464421529588, -1.5445892300754094, 0.6903909354714409], [12, 0.1820502206149472, 1.2729382878957483, 1.2167905879487135], [13, -0.45259335643417004, 1.8073382670946094, -0.3511454465588937], [10, 2.0584956756843873, 2.0485543379792444, -0.14669114945314493], [11, 1.59617725299333, 1.0371314466461958, -1.501475569347759], [9, 3.5357339333169553, 0.12272953064706418, -0.024658092472916174]]"
375,4,[O:1]([C:2]([C:3](=[O:4])[N:5]([C:6](=[O:7])[H:13])[C:8]([C:9]([H:16])([H:17])[H:18])([H:14])[H:15])([H:11])[H:12])[H:10],[O:1]([C:2]([C:3](=[O:4])[N:5]([C:6](=[O:7])[H:13])[C:8]([C:9]([H:16])([H:17])[H:18])([H:14])[H:15])([H:11])[H:12])[H:10],-30.422481314340974,1.8764134217468145,-47.42419161414398,0.13069334269646365,88.19584351297416,3.97569313115973,"[[1, 2.8661511960994, -0.5059017800778036, 0.22765874589292848], [2, 1.7545741754119522, 0.3357581754328799, 0.1448177594511409], [3, 0.5129652132445655, -0.47217825571622046, -0.14291911343726754], [4, 0.5787797039053634, -1.6763742958529264, -0.25650835021546137], [5, -0.7004482976182514, 0.19318923810865082, -0.28172356503175516], [6, -0.8716834653161336, 1.5443469303964659, -0.13931837675337946], [7, -0.02416892038327749, 2.354386070100963, 0.11403819947855726], [8, -1.8791237544336572, -0.6347299898757036, -0.529776288364], [9, -2.570707846490795, -1.0120286479679717, 0.7744140729974891], [10, 2.5477159361165693, -1.413552007966982, 0.08515974705882738], [11, 1.6259773500592216, 0.8848556112621965, 1.0874211195192574], [12, 1.9047561192922116, 1.0805343992029977, -0.6478537891369897], [13, -1.9288058605450784, 1.8241087973154426, -0.2944878237840166], [14, -1.5402493447305412, -1.5354915532841036, -1.0447551946812317], [15, -2.557966190252073, -0.083276557184978, -1.1834744546365263], [16, -2.884405945202725, -0.12262915781019074, 1.3167795038642136], [17, -1.894333655884421, -1.5851199085662357, 1.4033368135170532], [18, -3.4456631722757964, -1.6200109469676338, 0.5629257715055592]]"
376,3,[O:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[C@:4]3([H:13])[N:5]([H:14])[C@@:6]2([H:15])[C@:7]13[O:8][C:9]([H:16])([H:17])[H:18])[H:10],[O:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[C@:4]3([H:13])[N+:5]([H:14])([H:19])[C@@:6]2([H:15])[C@:7]13[O:8][C:9]([H:16])([H:17])[H:18])[H:10],-28.466113121021575,2.3808059563982047,-44.51943045460482,0.2784866423736209,97.52674714796711,3.598835661286895,"[[1, 1.066836273050285, -1.8648593159695497, 0.366201944715078], [2, 0.29079474421414714, -1.1704336639677462, -0.5386837265473472], [3, -1.2186995080592575, -1.0226875839452259, -0.20597787551506425], [6, -0.9195667959213888, -0.02762633783744339, 0.9355420337500456], [5, -1.877057516574233, 0.9870252662532473, 0.39068346480196126], [4, -1.2802417624545441, 0.3809208672610067, -0.8393517461400042], [7, 0.13291406992028715, 0.32452588997569115, -0.19176451506871106], [8, 1.0008994920874172, 1.3514843364242952, -0.195475508835572], [9, 2.357038968571719, 1.0290379096963258, 0.13617495138543528], [10, 1.1472782940211355, -2.7937869150760544, 0.11895897288083561], [11, 0.5218699652545975, -1.391973706344918, -1.5841451671092055], [12, -1.9920071756135496, -1.7775794289546372, -0.2164085152062385], [15, -0.8059702446796674, -0.20047995982864983, 1.996692166584835], [14, -2.8760810761504416, 0.8276413906131637, 0.5572028288701817], [19, -1.6369102567163454, 1.968768914689652, 0.5642682747426682], [13, -1.582700188997847, 0.6913330202696553, -1.830902822094284], [16, 2.8826382632475553, 1.9798343817814312, 0.14509466825699213], [17, 2.790564679250389, 0.369657445709238, -0.6161331171735134], [18, 2.413461007369936, 0.5540078871058766, 1.1161501202473698]]"
377,2,[N:1]1([H:10])[C:2]([H:11])([H:12])[C@@:3]12[C@@:4]1([H:13])[O:5][C@:6]2([H:14])[C:7]([H:15])([H:16])[O:8][C:9]1([H:17])[H:18],[N+:1]1([H:10])([H:19])[C:2]([H:11])([H:12])[C@@:3]12[C@@:4]1([H:13])[O:5][C@:6]2([H:14])[C:7]([H:15])([H:16])[O:8][C:9]1([H:17])[H:18],-28.504314508710102,3.4860560293769782,-45.29189087703937,0.21339865343861336,98.90974601497655,3.6370370489754222,"[[1, 2.287597641954341, -0.14057797283783002, -1.4773704934305764e-05], [2, 1.6944298004848795, 1.2076922014473308, 3.479876322095642e-05], [3, 0.8276219311161714, 0.026015306353611812, 0.0001825629929834038], [6, -0.11817618752033908, -0.6197766066073158, -1.0049953513472312], [5, -0.4608143181329538, -1.5882980872934565, -7.620668047928739e-05], [4, -0.11833915500641798, -0.6198952355906864, 1.0050120217650302], [9, -1.320303381428874, 0.327127237655451, 1.1740531388794724], [8, -1.45417575878121, 1.0997853804775624, -3.682547352689181e-05], [7, -1.32013809199031, 0.32712176788184405, -1.174121619957162], [10, 2.7467205073303615, -0.47856946109639265, -0.8474642028344643], [19, 2.7468930461630383, -0.4782047778239057, 0.8474884824193677], [11, 1.8160817892426206, 1.7821902295631737, 0.9092414215516331], [12, 1.8156730118492426, 1.782303576203531, -0.9091450619639959], [14, 0.24725058723091936, -1.0617702409096093, -1.930269083825861], [13, 0.24686354192265259, -1.062026283678128, 1.9303479390699163], [17, -2.2118897392983996, -0.28510214338967005, 1.3596232641378028], [18, -1.1794170476512895, 1.0345091478530983, 1.9914483402107936], [15, -1.179279926912219, 1.0345165220980987, -1.9915057666364901], [16, -2.2116601079475666, -0.2851923349248365, -1.3597386010932417]]"
378,0,[C:1]([C:2]1=[C:3]([C:4]([H:13])([H:14])[H:15])[C@@:5]2([O:6][C:7]2([H:16])[H:17])[C:8]([H:18])([H:19])[C:9]1([H:20])[H:21])([H:10])([H:11])[H:12],[C:1]([C:2]1=[C:3]([C:4]([H:13])([H:14])[H:15])[C@@:5]2([O:6][C:7]2([H:16])[H:17])[C:8]([H:18])([H:19])[C:9]1([H:20])[H:21])([H:10])([H:11])[H:12],-27.291127495947546,0.9670687309465126,-57.295991078910994,0.17174947367029453,112.34482413173359,4.423225704630038,"[[1, 2.8144299208834584, 0.36690245679189365, 0.03367731748557402], [2, 1.3969834864145705, -0.0910829331372499, 0.017335444126649977], [3, 0.28853547416765657, 0.6472454793005412, -0.005076493509595823], [4, 0.1365932673865731, 2.130196668541796, -0.0505133655626475], [5, -0.9182500517145055, -0.23025198846502865, 0.016915090710012907], [6, -2.085567481873175, 0.1609918903471786, -0.655450460502459], [7, -2.1458982280563212, 0.12087712479818218, 0.743875840124341], [8, -0.42309281565439166, -1.6658697560087736, -0.11921278089030124], [9, 1.098759354793855, -1.5685573910714183, 0.05739365570591359], [10, 3.301959935680359, 0.03897919924598649, 0.9518645634116879], [11, 3.3594765099727764, -0.06930730375008737, -0.8032312033846994], [12, 2.8834536712925933, 1.4488595508124276, -0.0269538423924924], [13, 1.0012895587773283, 2.598741784075574, -0.5129971528141941], [14, -0.7518704993140861, 2.3827990242899704, -0.6266627174037492], [15, 0.022376864532907777, 2.536892426726348, 0.9553988171781143], [16, -2.2305280576551882, 1.082480976800809, 1.2370723688351632], [17, -2.758320148200296, -0.6700232738741079, 1.162819073982567], [18, -0.88560946303346, -2.3222020945571966, 0.6169172352902644], [19, -0.6820604129793716, -2.0324696728039915, -1.11291706146237], [20, 1.4163333111731518, -1.9879051975649613, 1.015651903556923], [21, 1.6397227176300624, -2.100138309541261, -0.7274312015228258]]"
379,0,[c:1]1([H:10])[c:2]([N:3]([H:11])[H:12])[n:4][c:5]([C:6]2([H:13])[C:7]([H:14])([H:15])[C:8]2([H:16])[H:17])[o:9]1,[c:1]1([H:10])[c:2]([N:3]([H:11])[H:12])[n:4][c:5]([C:6]2([H:13])[C:7]([H:14])([H:15])[C:8]2([H:16])[H:17])[o:9]1,-26.818803084974153,0.47194442316096225,-53.337831356622445,0.14249085154086377,84.22019331712883,3.900770965500616,"[[1, 1.7142084097803212, -1.0702345871738983, -0.0013523047503747323], [2, 1.6976897142561944, 0.29562974005989273, -0.009922666761934755], [3, 2.7346866404783228, 1.197948234246733, 0.06124437241089199], [4, 0.3925405430276599, 0.713607549511126, -0.017866800108370336], [5, -0.3176695852334507, -0.3762323392257573, -0.005156985113989733], [6, -1.7756560666430723, -0.4701474949901431, -0.0029157632121269293], [7, -2.568246931999012, 0.5679177453343872, 0.749852080044571], [8, -2.57303418224226, 0.5753850717335615, -0.7394350101662136], [9, 0.4161570482669762, -1.49714858574597, 0.0029306371672569295], [10, 2.489344845425472, -1.8048325157221703, 0.007768847934408547], [11, 2.4618012909099978, 2.126116888423808, -0.22423616636041072], [12, 3.6006896911533484, 0.8838217958621781, -0.34800061623150974], [13, -2.132767315200422, -1.4915217758611, -0.006086152048609398], [14, -2.0030641832534926, 1.3357915706166639, 1.2531925786298908], [15, -3.4531875592838204, 0.24082262627010537, 1.2737406811655574], [16, -2.0114521408944337, 1.3489999942786663, -1.2380263233534903], [17, -3.461397536785358, 0.25415574086668963, -1.261241356584615]]"
380,4,[O:1]([C:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([C@:6]([O:7][H:17])([C:8]([H:18])([H:19])[H:20])[H:16])[H:12])([H:10])[H:11])[H:9],[O:1]([C:2]([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([C@:6]([O:7][H:17])([C:8]([H:18])([H:19])[H:20])[H:16])[H:12])([H:10])[H:11])[H:9],-29.012003764844966,1.2098338800849247,-37.6693502347154,0.4235382054495279,106.9909861600971,3.9905913999899347,"[[1, 2.5840038513762766, 0.5425028300424133, -0.06956006403841455], [2, 1.2925120954935492, 0.9483164538653032, 0.31745217912092294], [3, 0.17787909597520676, 0.38661974099461416, -0.5828259436023046], [4, 0.3550410791697113, -1.130889753425644, -0.7735686967572217], [5, 0.23820038878662025, -1.870238734471935, 0.42127781511129164], [6, -1.192549661117866, 0.7586432732543794, 0.029431888817228708], [7, -1.333326975851011, 0.24278644971684754, 1.3288648014981421], [8, -2.360985298975494, 0.3361795576373978, -0.8652220222784313], [9, 2.7832697974307803, 0.9178111523749103, -0.9339365312870556], [10, 1.157404616142935, 0.586528843412992, 1.3399816861704266], [11, 1.216854050029445, 2.043769003978352, 0.3406007288743458], [12, 0.25022651407061475, 0.848139599814976, -1.5742547948642198], [13, 1.3320304570226114, -1.3159531281353622, -1.238785785848016], [14, -0.4163515382704901, -1.5175854470781327, -1.4423179694538815], [15, 0.9985789427216576, -1.6578272629419049, 0.9749239113842525], [16, -1.2217821985015123, 1.8494528630431155, 0.15232066176407003], [17, -1.180479815629879, -0.7144290874716155, 1.273278047783718], [18, -2.2388138709901733, 0.7332778378261625, -1.8693694720060607], [19, -3.2875451304174312, 0.7181467999661499, -0.4448682324818073], [20, -2.4341497056143093, -0.7473568550664778, -0.9140399928234347]]"
381,4,[C:1](#[C:2][C:3]([N:4]([C:5]([C:6]#[C:7][H:15])([C:8]#[C:9][H:16])[H:14])[H:13])([H:11])[H:12])[H:10],[C:1](#[C:2][C:3]([N:4]([C:5]([C:6]#[C:7][H:15])([C:8]#[C:9][H:16])[H:14])[H:13])([H:11])[H:12])[H:10],-23.38264976100254,0.36571780267627324,-54.69171029081483,0.18524850507923935,73.06138574338165,3.6483926526239756,"[[1, 3.059280427222661, 0.648399503231063, -0.9588002582723613], [2, 2.419024632004163, 0.12836237479392587, -0.09057807787935981], [3, 1.5212260009825083, -0.39779872481996753, 0.9301883628479448], [4, 0.24357672351385412, 0.29163706125556366, 0.9955428895021364], [5, -0.5759140522573126, 0.12063254907812919, -0.20546677737397595], [8, -1.0646065347822031, -1.2537972820258545, -0.28019896979966025], [9, -1.453442156784912, -2.3837179326469693, -0.33377546916337025], [6, -1.7182489146326256, 1.023855943754877, -0.15753159425555252], [7, -2.646960892230251, 1.776128889994304, -0.10848327970219619], [10, 3.664938113398605, 1.0697091278304285, -1.7052455313982695], [11, 1.322556579453145, -1.4574695069150971, 0.7317797681256655], [12, 1.9990573034066839, -0.311277835228404, 1.9119567398401975], [13, 0.3786037565560823, 1.2819588274838174, 1.1759908889417465], [14, -0.0036374929657503456, 0.33331541851406604, -1.1343967695662889], [16, -1.802469810477908, -3.3716636884996447, -0.38617681020372147], [15, -3.466614525834303, 2.4296925924882347, -0.07330856800575022]]"
382,2,[O:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[O:4][C@@:5]2([H:14])[C:6]([H:15])([H:16])[C:7]([H:17])([H:18])[O:8][C@@:9]12[H:19])[H:10],[O:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[O:4][C@@:5]2([H:14])[C:6]([H:15])([H:16])[C:7]([H:17])([H:18])[O:8][C@@:9]12[H:19])[H:10],-30.155513844253424,0.9024064532247299,-41.15757506989183,0.376036741432844,98.5238907919449,4.128590606042792,"[[1, 2.0830692412364455, 0.9392134087985456, 0.3133066197790386], [2, 1.4140418141412632, -0.10893913239692027, -0.316498236368596], [3, 0.9780457852965279, -1.238125250385393, 0.639889378235179], [4, -0.16282496342979913, -1.8202270655029955, 0.047926284030162615], [5, -0.9083939561163029, -0.8146921471175633, -0.603764478659153], [6, -1.9744107012221601, -0.15162667798373114, 0.2885464160090696], [7, -1.3087464706866017, 1.1500808638463065, 0.7335705712095597], [8, -0.42193804124781087, 1.5106771762218527, -0.314590524693399], [9, 0.06202709153301805, 0.3390370644107961, -0.9361975158096713], [10, 1.4411992191411995, 1.660783299608252, 0.4215166145573899], [11, 2.068111760735817, -0.5165249071377831, -1.0954126664029504], [12, 1.7280381245106429, -2.020240609926791, 0.7509646951518216], [13, 0.7501438365269553, -0.8182666752388462, 1.629809639620454], [14, -1.3552898297422975, -1.2800318366848829, -1.4847593429771833], [15, -2.8691308879109285, 0.055408518978406485, -0.29638881536942996], [16, -2.232097033846688, -0.7968652833856649, 1.124708365503584], [17, -0.7560166538374294, 1.01142670785928, 1.6725727092754328], [18, -2.0098794835600877, 1.97710678400693, 0.8557903020295288], [19, 0.15571806314762446, 0.5545863455399919, -2.001986118828976]]"
383,0,[C:1](#[C:2][C@@:3]([c:4]1[n:5][o:6][c:7]([H:12])[n:8]1)([C:9]([H:13])([H:14])[H:15])[H:11])[H:10],[C:1](#[C:2][C@@:3]([c:4]1[n:5][o:6][c:7]([H:12])[n:8]1)([C:9]([H:13])([H:14])[H:15])[H:11])[H:10],-25.713410787859605,0.40875601982667575,-48.57706307321971,0.14478507124175238,68.69039012191638,3.5849782301712665,"[[1, 2.6025845363801565, 1.5478439812787606, -0.23317906151169665], [2, 1.9405046653640672, 0.6171272463211455, 0.12142579111935738], [3, 1.1178504348759148, -0.5137084677047091, 0.525439851593951], [4, -0.29977928519982855, -0.18131977974537156, 0.2100046040119192], [5, -1.1969527175139407, 0.10314205065514759, 1.1101209283246152], [6, -2.3351899943935406, 0.3625766691831722, 0.4126561117559502], [7, -2.0279879527649878, 0.20962753241148266, -0.8717201798161585], [8, -0.7965703035762055, -0.12471493908823773, -1.0640158471145007], [9, 1.5501406722328503, -1.7851608111928083, -0.21175285428059312], [10, 3.196482129810905, 2.3588275704919357, -0.5328684106164836], [11, 1.2010680622465941, -0.6448267523597068, 1.60996232222386], [12, -2.7824004708559995, 0.3640527939098072, -1.6162799173990132], [13, 0.9580383898560498, -2.632901845034266, 0.12566923453583467], [14, 2.600525855580169, -1.9868230716836024, -0.01724979505033645], [15, 1.4048962694532499, -1.6556014572450393, -1.2812306244765448]]"
384,0,[C:1](#[C:2][C:3]([C:4]([H:10])([H:11])[H:12])([C:5]([H:13])([H:14])[H:15])[C@:6]([O:7][H:17])([C:8]([H:18])([H:19])[H:20])[H:16])[H:9],[C:1](#[C:2][C:3]([C:4]([H:10])([H:11])[H:12])([C:5]([H:13])([H:14])[H:15])[C@:6]([O:7][H:17])([C:8]([H:18])([H:19])[H:20])[H:16])[H:9],-25.104881630256617,0.6890856098457457,-46.24281233169905,0.2431656747980336,106.83107700770887,4.032090274079906,"[[1, 2.5724857921392474, 0.8196179584662554, 0.2897437946010189], [2, 1.5269464391639171, 0.2608839105888735, 0.12532867464546057], [3, 0.2723961290558676, -0.44792985714069594, -0.078612793694974], [4, 0.3118797643061516, -1.7580498034645669, 0.7199301223480995], [5, 0.11416017559785668, -0.7613594533473358, -1.5725580132218349], [6, -0.8982289032478397, 0.4272999266888427, 0.4630377716728049], [7, -2.138797241100588, -0.2279754552593288, 0.33160652002404445], [8, -0.9407751563512861, 1.8196629449933088, -0.16624945588931153], [9, 3.486695564470981, 1.3131486440412188, 0.4356509636695019], [10, -0.6587210727101942, -2.2459915086291065, 0.6674352398564196], [11, 0.542325176716634, -1.5579047447920433, 1.763969084038975], [12, 1.0709707252315155, -2.4257900533176735, 0.3191388870885983], [13, -0.803085807613607, -1.3205304165536143, -1.749703415815859], [14, 0.10394097780094476, 0.1486752189951127, -2.1679576516525714], [15, 0.9511123888924874, -1.3706640496326485, -1.9069296484918024], [16, -0.7540110177676977, 0.5326785537413244, 1.5449165974197465], [17, -2.378179038570897, -0.23402566517828116, -0.602467132967601], [18, -1.1726517642929153, 1.7587507345585531, -1.2283037165920536], [19, -1.7142355698412488, 2.411606903949675, 0.31769251026779405], [20, 0.01678749476126695, 2.317388878963378, -0.042938098662261844]]"
385,0,[O:1]([C@:2]([C:3]#[C:4][C:5]([C:6]#[N:7])([H:12])[H:13])([C:8](=[O:9])[H:14])[H:11])[H:10],[O:1]([C@:2]([C:3]#[C:4][C:5]([C:6]#[N:7])([H:12])[H:13])([C:8](=[O:9])[H:14])[H:11])[H:10],-26.308272453137683,0.7955123267016587,-51.664665918604044,0.1296518691796396,58.85443284197793,3.414993897865994,"[[1, 2.4278352847469464, -1.2691106818145867, -0.011799514986983294], [2, 1.5956474274991885, -0.3493578670282688, 0.6353927145934856], [3, 0.18575176219466005, -0.517525857820225, 0.2760552229858828], [4, -0.93047964809239, -0.715816144533453, -0.11317331324878252], [5, -2.3147792124929767, -0.9065756736147161, -0.5085314669165778], [6, -3.104697079716894, 0.22045239330282188, -0.06385687418903382], [7, -3.7188679865752947, 1.1149332357423927, 0.29156115377947317], [8, 1.946230398226768, 1.0784530418559535, 0.25107248429597623], [9, 2.7426075087464934, 1.3269445025898414, -0.6092579788713853], [10, 2.871382312748292, -0.7961964438865478, -0.7348606663905058], [11, 1.7011741235066962, -0.47859065231088804, 1.723099254172688], [12, -2.7129777634651724, -1.8221608210945945, -0.05828832880472181], [13, -2.3850139152950645, -0.9836652709004952, -1.5988428064768352], [14, 1.3804936941999821, 1.85398618664113, 0.7919017523136506]]"
386,0,[N:1]1([H:10])[C@@:2]2([H:11])[C@:3]3([O:4][C:5]3([H:12])[H:13])[C:6](=[O:7])[C:8]([H:14])([H:15])[C@@:9]12[H:16],[N:1]1([H:10])[C@@:2]2([H:11])[C@:3]3([O:4][C:5]3([H:12])[H:13])[C:6](=[O:7])[C:8]([H:14])([H:15])[C@@:9]12[H:16],-27.40894188649228,1.6983948544088645,-45.73564643349107,0.12576540426753396,76.73036051161337,3.7260637694353917,"[[1, -1.693259392574717, -0.8695896363833076, -0.7980168151356676], [2, -0.7636753774014488, -1.1063429341781532, 0.2890535140077414], [3, 0.5451556069662199, -0.40935176254939803, 0.07089144080439558], [4, 1.685398645112986, -0.8384643893348812, 0.7581355667473089], [5, 1.6986767130845946, -1.006364878516949, -0.6249148920452225], [6, 0.26220993826593947, 1.0745226198604967, -0.03112336241758318], [7, 1.0686678956057742, 1.9173732655177023, -0.30771308519689683], [8, -1.2094899159134704, 1.302156591728391, 0.26544830836195793], [9, -1.8223228902893118, -0.07319076208078412, 0.4037505071654623], [10, -2.400175188798379, -1.5901005965374961, -0.897825539121582], [11, -0.7644900066373942, -2.031781163766, 0.8502733585324271], [12, 1.6173757083692797, -2.025478026931126, -0.9840462506377082], [13, 2.365615484844338, -0.3513066123525151, -1.1727209512070444], [14, -1.6584446724924018, 1.8793099271495228, -0.5436847397915948], [15, -1.3017484237835633, 1.8792816588001422, 1.1870366557365246], [16, -2.6787580071347095, -0.1971295065100397, 1.0547094769731662]]"
387,2,[C:1]([N@@+:2]1([H:13])[C@@:3]2([H:14])[C:4]([H:15])([H:16])[C@:5]1([H:17])[C:6](=[O:7])[C@:8]2([C:9]([H:19])([H:20])[H:21])[H:18])([H:10])([H:11])[H:12],[C:1]([N@@+:2]1([H:13])[C@@:3]2([H:14])[C:4]([H:15])([H:16])[C@:5]1([H:17])[C:6](=[O:7])[C@:8]2([C:9]([H:19])([H:20])[H:21])[H:18])([H:10])([H:11])[H:12],-27.640273057179787,2.415649575204736,-51.25332845022996,0.13853740744781468,113.8377761608275,3.9577065399990694,"[[1, -2.510155150810698, -0.2637748593883464, 0.7891757369050112], [2, -1.0677723389429539, -0.22325157958535488, 0.5417433668735185], [13, -0.5990260569962677, -0.667676678469944, 1.3390209216421516], [3, -0.5570926266046712, -0.6875997793164743, -0.7981742503632656], [14, -1.0161187123781097, -1.5787156740575687, -1.2159169924901734], [4, -0.8167212743685461, 0.7299708459680873, -1.3285226612562948], [15, -1.843425357887984, 0.9441076854393439, -1.6085843828185284], [16, -0.14897119237774403, 1.098519344001558, -2.1014738224783867], [5, -0.459992773064678, 1.0855221751811965, 0.12388185002746983], [17, -0.7784223084807494, 1.9894817860484901, 0.6335672002428449], [6, 1.0362805068032466, 0.6882068760803305, 0.13450207452170296], [7, 1.957886022056255, 1.2859465298738673, 0.5737159600134959], [8, 0.9598167314348386, -0.6777267031221716, -0.55817959125646], [9, 1.5272459102148412, -1.8221199785604925, 0.2777049998994296], [19, 1.0105229479201565, -1.9499531535165409, 1.227612445887809], [20, 2.57316377794751, -1.6215628333556478, 0.49480953564352675], [21, 1.4679379619809956, -2.7564742353714387, -0.2742913147610593], [18, 1.506071640600552, -0.6426614532942514, -1.5040067148399092], [10, -2.8351452687260275, -1.299770313242102, 0.8767591931140035], [11, -2.737325869455206, 0.25687649674192453, 1.718531983842256], [12, -3.0605428678064013, 0.208943781207682, -0.019436905596415095]]"
388,9,[C:1]([C:2]([O:3][C:4]([C@@:5]1([H:17])[C@:6]([C:7]([H:19])([H:20])[H:21])([H:18])[C@:8]1([C:9]([H:23])([H:24])[H:25])[H:22])([H:15])[H:16])([H:13])[H:14])([H:10])([H:11])[H:12],[C:1]([C:2]([O:3][C:4]([C@@:5]1([H:17])[C@:6]([C:7]([H:19])([H:20])[H:21])([H:18])[C@:8]1([C:9]([H:23])([H:24])[H:25])[H:22])([H:15])[H:16])([H:13])[H:14])([H:10])([H:11])[H:12],-29.331187444586728,0.7189289040170389,-52.87378455596749,0.32996977435995983,140.34999407422998,4.884086529698827,"[[1, 2.8512159843837206, 0.851820174518184, 0.6529229695047374], [2, 2.3221251206460356, -0.0052541426036646155, -0.4968225985896889], [3, 1.653693546088497, -1.1746802356420847, -0.07110368737540909], [4, 0.3423152735495118, -0.9796472721050693, 0.4184315288661927], [5, -0.6251327639782585, -0.570249611006401, -0.6761883868483859], [8, -2.0957761055441373, -0.37743966913221116, -0.4121129072072989], [9, -2.6864396210481645, -0.5433660576531967, 0.9661018818761666], [6, -1.240972113934383, 0.8022465154463111, -0.7912355883921339], [7, -0.9462210515624608, 1.9289054945559374, 0.16780279275809143], [10, 3.458805356211447, 1.6593795499980613, 0.25343314424331964], [11, 3.461507542344451, 0.24394786853034214, 1.3160948839427757], [12, 2.0373808256350636, 1.2859181243844937, 1.2282695295690171], [13, 1.6685961116859074, 0.5949489697179402, -1.1431681050275961], [14, 3.162007884788015, -0.37059722703446824, -1.094422206455974], [15, 0.05519946339072239, -1.959078684738394, 0.8148571919193435], [16, 0.3446372844190562, -0.2608781169837175, 1.245620362441294], [17, -0.36912699096435014, -1.060186370935731, -1.6106686299483857], [22, -2.763253192642644, -0.7424039345315053, -1.1863384538322537], [23, -1.9971484716912924, -0.23531459748472672, 1.7452003257303943], [24, -2.942010222724271, -1.5880502999787456, 1.1358127037215697], [25, -3.5964727077637604, 0.048226269021475365, 1.0567273107055626], [18, -1.3697623571078714, 1.164253745472022, -1.8071837754561955], [19, -0.835514055803612, 1.5803074714195182, 1.1898325427771808], [20, -0.030648190588540094, 2.4428834814535993, -0.1230834526732607], [21, -1.7610852500182343, 2.651151567771222, 0.14656840282414146]]"
389,1,[C:1]1([H:10])([H:11])[O:2][C@@:3]2([C:4]([H:12])([H:13])[O:5][C:6]([H:14])([H:15])[C:7]2([H:16])[H:17])[C:8]([H:18])([H:19])[C:9]1([H:20])[H:21],[C:1]1([H:10])([H:11])[O:2][C@@:3]2([C:4]([H:12])([H:13])[O:5][C:6]([H:14])([H:15])[C:7]2([H:16])[H:17])[C:8]([H:18])([H:19])[C:9]1([H:20])[H:21],-29.25469670229738,0.8619914529460374,-45.96750737141795,0.3853129474816672,113.58611704533311,4.412484406640715,"[[1, -2.2549427350569005, -0.576062458272426, -0.45557498554676995], [2, -0.8988285319123487, -0.9228531758253182, -0.6724172791704108], [3, -0.04153742218741018, -0.09995051952757983, 0.11311498286021289], [4, 0.8078373956244952, 0.8110196160149264, -0.8152929261184666], [5, 2.1197849152381676, 0.7937580176198289, -0.3116650659501974], [6, 2.3395998306792696, -0.5233126215957812, 0.14493144523517465], [7, 1.0352630832177148, -0.9367302915161185, 0.8354849623060385], [8, -0.9644479044863538, 0.6881452257896906, 1.0515380223946664], [9, -2.246745827208426, 0.7876802015381676, 0.23255293829242524], [10, -2.766516072614692, -0.5729198096680572, -1.421064984167512], [11, -2.7218843438642217, -1.3337776770836296, 0.18958972227542248], [12, 0.773566971608732, 0.38512985717295956, -1.8289779355224762], [13, 0.4695142911311405, 1.8467083222486174, -0.8435277702730664], [14, 3.2024985589583026, -0.5051501934438268, 0.810265140700674], [15, 2.5466379917568913, -1.1859126773906887, -0.7076413035158219], [16, 1.0652064410210005, -0.6808593800128061, 1.8939147723043566], [17, 0.8272781011947326, -1.9980215163817463, 0.7247629795228178], [18, -1.1477209757684186, 0.10971812522108006, 1.9590764228215822], [19, -0.5404749061871109, 1.6514521464934186, 1.3243319260770778], [20, -3.133973210963421, 0.9517117792092972, 0.8393173574640498], [21, -2.165925906373914, 1.584234221192394, -0.5078583992294277]]"
